"astro-ph/0411283","Simon DeDeo","Simon DeDeo","Particle Dark Energy","8 pages, 5 figures; minor update with added refs; version appearing
  in Phys. Rev. D","Phys.Rev. D73 (2006) 043520","10.1103/PhysRevD.73.043520",,"astro-ph hep-ph hep-th",,"  We explore the physics of a gas of particles interacting with a condensate
that spontaneously breaks Lorentz invariance. The equation of state of this gas
varies from 1/3 to less than -1 and can lead to the observed cosmic
acceleration. The particles are always stable. In our particular class of
models these particles are fermions with a chiral coupling to the condensate.
They may behave as relativistic matter at early times, produce a brief period
where they dominate the expansion with w<0 today, and behave as matter at late
time. There are no small parameters in our models, which generically lead to
dark energy clustering and, depending on the choice of parameters, smoothing of
small scale power.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 18:04:10 GMT""},{""version"":""v2"",""created"":""Thu, 23 Feb 2006 21:31:48 GMT""}]","2009-11-10"
"math/0411273","Justin Romberg","Emmanuel Candes and Justin Romberg","Quantitative Robust Uncertainty Principles and Optimally Sparse
  Decompositions","25 pages, 9 figures",,,,"math.CA",,"  We develop a robust uncertainty principle for finite signals in C^N which
states that for almost all subsets T,W of {0,...,N-1} such that |T|+|W| ~ (log
N)^(-1/2) N, there is no sigal f supported on T whose discrete Fourier
transform is supported on W. In fact, we can make the above uncertainty
principle quantitative in the sense that if f is supported on T, then only a
small percentage of the energy (less than half, say) of its Fourier transform
is concentrated on W.
  As an application of this robust uncertainty principle (QRUP), we consider
the problem of decomposing a signal into a sparse superposition of spikes and
complex sinusoids. We show that if a generic signal f has a decomposition using
spike and frequency locations in T and W respectively, and obeying |T| + |W| <=
C (\log N)^{-1/2} N, then this is the unique sparsest possible decomposition
(all other decompositions have more non-zero terms). In addition, if |T| + |W|
<= C (\log N)^{-1} N, then this sparsest decomposition can be found by solving
a convex optimization problem.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 02:07:39 GMT""}]","2007-05-23"
"math/0411274","David M. Bradley","David M. Bradley","On the Sum Formula for Multiple q-Zeta Values","9 pages, submitted for publication September 30, 2004","Rocky Mountain Journal of Mathematics, Volume 37, Number 5, 2007,
  pages 1427--1434.",,,"math.QA math.NT",,"  Multiple q-zeta values are a 1-parameter generalization (in fact, a q-analog)
of the multiple harmonic sums commonly referred to as multiple zeta values.
These latter are obtained from the multiple q-zeta values in the limit as q
tends to 1. Here, we discuss the sum formula for multiple q-zeta values, and
provide a self-contained proof. As a consequence, we also derive a q-analog of
Euler's evaluation of the double zeta function zeta(m,1).
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 02:36:44 GMT""}]","2007-10-31"
"math/0411275","David M. Bradley","David M. Bradley and Hugh Thomas","Peg Jumping for Fun and Profit","Original: 7 pages, recreational mathematics. Replacement: 6 pages, 6
  figures, conjectured lower bound proved, retitled",,,,"math.CO",,"  We consider the problem of determining the minimum number of moves needed to
solve a certain one-dimensional peg puzzle. Let N be a positive integer. The
puzzle apparatus consists of a block with a single row of 2N+1 equally spaced
holes which, apart from the central hole, are occupied by an equal number N of
red and blue pegs. The object of the puzzle is to exchange the colors of the
pegs by a succession of allowable moves. Allowable moves are of two types: a
peg can be shifted from the hole it occupies into the empty hole adjacent to
it, or a peg can jump over an adjacent peg into the empty hole. We exhibit a
sequence of N^2+2N moves that solves the puzzle, and prove that no solution can
employ fewer moves.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 03:11:47 GMT""},{""version"":""v2"",""created"":""Fri, 1 Apr 2005 21:16:12 GMT""}]","2007-05-23"
"math/0411276","David M. Bradley","David M. Bradley and Ramesh C. Gupta","Limiting Behaviour of the Mean Residual Life","19 pages","Annals of the Institute of Statistical Mathematics, Vol. 55, No.
  1, (2003), pp. 217--226. MR1965973 (2004b:62215)","10.1007/BF02530495",,"math.ST stat.TH",,"  In survival or reliability studies, the mean residual life or life expectancy
is an important characteristic of the model. Here, we study the limiting
behaviour of the mean residual life, and derive an asymptotic expansion which
can be used to obtain a good approximation for large values of the time
variable. The asymptotic expansion is valid for a quite general class of
failure rate distributions--perhaps the largest class that can be expected
given that the terms depend only on the failure rate and its derivatives.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 03:39:53 GMT""}]","2007-06-13"
"math/0411277","Sho Matsumoto","Sho Matsumoto","Alpha-Pfaffian, pfaffian point process and shifted Schur measure","24 pages","Linear Algebra and its Applications 403 (2005) 369--398",,,"math.CO math.PR",,"  For any complex number $\alpha$ and any even-size skew-symmetric matrix $B$,
we define a generalization $\pfa{\alpha}(B)$ of the pfaffian $\pf(B)$ which we
call the $\alpha$-pfaffian. The $\alpha$-pfaffian is a pfaffian analogue of the
$\alpha$-determinant. It gives the pfaffian at $\alpha=-1$. We give some
formulas for $\alpha$-pfaffians and study the positivity. Further we define
point processes determined by the $\alpha$-pfaffian. Also we provide a linear
algebraic proof of the explicit pfaffian expression for the correlation
function of the shifted Schur measure.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 07:11:32 GMT""},{""version"":""v2"",""created"":""Tue, 15 Feb 2005 05:24:33 GMT""}]","2007-05-23"
"math/0411278","Nikita Sidorov","Eric Olivier, Nikita Sidorov, Alain Thomas","On the Gibbs properties of Bernoulli convolutions related to
  $\beta$-numeration in multinacci bases","39 pages, 5 figures; to appear in Monatsh. Math","Monatsh. Math. 145, No. 2, 145-174 (2005)",,,"math.NT math.DS",,"  We consider infinitely convolved Bernoulli measures (or simply Bernoulli
convolutions) related to the $\beta$-numeration. A matrix decomposition of
these measures is obtained in the case when $\beta$ is a PV number. We also
determine their Gibbs properties for $\beta$ being a multinacci number, which
makes the multifractal analysis of the corresponding Bernoulli convolution
possible.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 13:49:48 GMT""}]","2016-11-09"
"math/0411279","Natalia Kopteva","E. Klimenko, N. Kopteva","Discrete RP groups with a parabolic generator","12 pages; 4 figures; minor changes","Sib. Math. J. 46 (2005), no. 6, 1069--1076",,,"math.GR",,"  We deal with two-generator subgroups of PSL(2,C) with real traces of both
generators and their commutator. We give discreteness criteria for these groups
when at least one of the generators is parabolic. We also present a list of the
corresponding orbifolds.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 09:16:08 GMT""},{""version"":""v2"",""created"":""Fri, 9 Dec 2005 13:08:09 GMT""}]","2007-05-23"
"math/0411280","Masao Ishikawa","Masao Ishikawa, Soichi Okada, Hiroyuki Tagawa and Jiang Zeng","Generalizations of Cauchy's Determinant and Schur's Pfaffian","26 pages","Adv. in Appl. Math. 36 (2006) 251 - 287",,,"math.CO",,"  We present several generalizations of Cauchy's determinant and Schur's
Pfaffian by considering matrices whose entries involve some generalized
Vandermonde determinants. Special cases of our formulae include previuos
formulae due to S.Okada and T. Sundquist. As an application, we give a relation
for the Littlewood--Richardson coefficients involving a rectangular partition.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 13:27:48 GMT""},{""version"":""v2"",""created"":""Sun, 4 Sep 2005 13:41:58 GMT""}]","2007-05-23"
"math/0411281","John W. Barrett","John W. Barrett, J. Manuel Garcia-Islas and Joao Faria Martins","Observables in the Turaev-Viro and Crane-Yetter models","Approx 26 pages. v2: 4d results substantially extended","J.Math.Phys.48:093508,2007","10.1063/1.2759440",,"math.QA gr-qc math-ph math.GT math.MP",,"  We define an invariant of graphs embedded in a three-manifold and a partition
function for 2-complexes embedded in a triangulated four-manifold by specifying
the values of variables in the Turaev-Viro and Crane-Yetter state sum models.
In the case of the three-dimensional invariant, we prove a duality formula
relating its Fourier transform to another invariant defined via the coloured
Jones polynomial. In the case of the four-dimensional partition function, we
give a formula for it in terms of a regular neighbourhood of the 2-complex and
the signature of its complement. Some examples are computed which show that the
partition function determines an invariant which can detect non locally-flat
surfaces in a four-manifold.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 15:25:12 GMT""},{""version"":""v2"",""created"":""Tue, 9 Jan 2007 12:10:57 GMT""}]","2008-11-26"
"math/0411282","Henrik Pedersen L.","Henrik L. Pedersen (KVL Royal Veterinary and Agricultural University)
  Christian Berg (University of Copenhagen)","The Chen-Rubin conjecture in a continuous setting",,,,,"math.CA math.CV",,"  We study the median in the Gamma distribution as a function of the parameter.
Using methods from complex analysis we show that the derivative of the median
is less than 1 and we thereby solve a conjecture of Chen and Rubin from 1986.
We also study the asymptotic behaviour of the median at infinity and at zero.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 12:03:12 GMT""}]","2007-05-23"
"math/0411283","Anna Wojciechowska","Bilal Atfeh (LATP), Abdallah Bradji (LATP)","Some Improvements of Convergence Order of Finite Volume Solutions","Submited for publication",,,"04-13","math.NA",,"  In this article, we improve the convergence order of some finite volume
solutions approximating some second order elliptic problems. We prove that
finite volume approximations of order $O(h^{k+1})$, with $k$ integer, can be
obtained after $k$ corrections, starting with finite volume solution of order
$O(h)$, by using the same matrix and changing only the second member of the
original system. This is done for general smooth second order elliptic problems
in one dimension and for second order elliptic problems of the form $-\Delta
u+pu=f$, with Dirichlet conditions. Numerical tests justifying theoretical
results and showing the efficiency of the method are presented. The idea used
behind these results is the one of Fox's difference correction in the context
of finite difference method.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 12:35:30 GMT""}]","2007-05-23"
"math/0411284","Xiaoli Han","Xiaoli Han, Jiayu Li","The mean curvature flow approach to the symplectic isotopy problem","7 pages",,,,"math.DG",,"  Let $M$ be a K\""ahler-Einstein surface with positive scalar curvature. If the
initial surface is sufficiently close to a holomorphic curve, we show that the
mean curvature flow has a global solution and it converges to a holomorphic
curve.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 12:36:02 GMT""}]","2007-05-23"
"math/0411285","Cristina Tarsi","Cristina Tarsi","Nonexistence results for a class of nonlinear elliptic equations
  involving critical Sobolev exponents","14 pages",,,,"math.AP",,"  In this paper we study the problem of bifurcation from the origin of
solutions of elliptic Dirichlet problems involving critical Sobolev exponent,
defined on a bounded domain $\Omega$ in $\mathbb{R} ^N$: we prove that the
first critical case are $N=3, 4$ (not only N=3, as just proved by Brezis and
Nirenberg), exhibiting two nonexistence results for a class of elliptic problem
in these dimensions.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 13:43:57 GMT""}]","2007-05-23"
"math/0411286","Silvia Montarani","Silvia Montarani","On some finite dimensional representations of symplectic reflection
  algebras associated to wreath products","15 pages, 5 figures, latex",,,,"math.RT math.RA",,"  Let G be a finite subgroup of SL(2,C). Let S_N#G^N be the wreath product of G
by the symmetric group of degree N, acting symplectically on a complex vector
space V of dimension 2N, with symplectic basis {x_i, y_i} i=1,...,N. In this
paper we classify all the irreducible representations of S_N#G^N that can be
extended to a representation of the associated symplectic reflection algebra
H(k,c,N,G) (where k is a complex number and c a class function on the
non-trivial elements of G) for non-zero values of k and with trivial action of
the generators x_i,y_i\in H(k,c,N,G).
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 15:02:39 GMT""},{""version"":""v2"",""created"":""Fri, 17 Dec 2004 20:35:59 GMT""}]","2007-05-23"
"math/0411287","Peter Major","P. Major","On a multivariate version of Bernstein's inequality",,,,,"math.PR",,"  We prove a multivariate version of Bernstein's inequality about the
probability that degenerate $U$-statistics take a value larger than some number
$u$. This is an improvement of former estimates for the same problem which
yields an asymptotically sharp estimate for not too large numbers $u$. This
paper also contains an analogous bound about the distribution of multiple
Wiener-Ito integrals. Their comparison shows that our results are sharp. The
proofs are based on good estimates about high moments of multiple random
integrals. They are obtained by means of a diagram formula which enables us to
express the product of multiple random integrals as the sum of such
expressions.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 15:40:56 GMT""}]","2007-05-23"
"math/0411288","Peter Major","P. Major","A multivariate generalization of Hoeffding's inequality",,,,,"math.PR",,"  We prove a multivariate version of Hoeffding's inequality about the
distribution of homogeneous polynomials of Rademacher functions. The proof is
based on such an estimate about the moments of homogeneous polynomials of
Rademacher functions which can be considered as an improvement of Borell's
inequality in a most important special case.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 15:53:43 GMT""}]","2007-05-23"
"math/0411289","Zhi-Wei Sun","Zhi-Wei Sun","Groups and Combinatorial Number Theory","23 pages",,,,"math.GR math.CO",,"  In this talk we introduce several topics in combinatorial number theory which
are related to groups; the topics include combinatorial aspects of covers of
groups by cosets, and also restricted sumsets and zero-sum problems on abelian
groups. A survey of known results and open problems on the topics is given in a
popular way.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 15:57:36 GMT""}]","2007-05-23"
"nlin/0411031","J. Dorignac","J. Dorignac and S.Flach","Isochronism and tangent bifurcation of band edge modes in Hamiltonian
  lattices","23 pages, 1 figure",,"10.1016/j.physd.2005.04.006",,"nlin.PS cond-mat.other",,"  In {\em Physica D} {\bf 91}, 223 (1996), results were obtained regarding the
tangent bifurcation of the band edge modes ($q=0,\pi$) of nonlinear Hamiltonian
lattices made of $N$ coupled oscillators. Introducing the concept of {\em
partial isochronism} which characterises the way the frequency of a mode,
$\omega$, depends on its energy, $\epsilon$, we generalize these results and
show how the bifurcation energies of these modes are intimately connected to
their degree of isochronism. In particular we prove that in a lattice of
coupled purely isochronous oscillators ($\omega(\epsilon)$ strictly constant),
the in-phase mode ($q=0$) never undergoes a tangent bifurcation whereas the
out-of-phase mode ($q=\pi$) does, provided the strength of the nonlinearity in
the coupling is sufficient. We derive a discrete nonlinear Schr\""odinger
equation governing the slow modulations of small-amplitude band edge modes and
show that its nonlinear exponent is proportional to the degree of isochronism
of the corresponding orbits. This equation may be seen as a link between the
tangent bifurcation of band edge modes and the possible emergence of localized
modes such as discrete breathers.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 22:28:43 GMT""}]","2009-11-10"
"nlin/0411032","Oliver Muelken","Henk van Beijeren (Utrecht University) and Oliver Muelken (University
  of Freiburg)","Thermodynamic formalism for the Lorentz gas with open boundaries in $d$
  dimensions","7 pages, 5 figures","Phys. Rev. E 71, 036213 (2005)","10.1103/PhysRevE.71.036213",,"nlin.CD cond-mat.stat-mech",,"  A Lorentz gas may be defined as a system of fixed dispersing scatterers, with
a single light particle moving among these and making specular collisions on
encounters with the scatterers. For a dilute Lorentz gas with open boundaries
in $d$ dimensions we relate the thermodynamic formalism to a random flight
problem. Using this representation we analytically calculate the central
quantity within this formalism, the topological pressure, as a function of
system size and a temperature-like parameter $\ba$. The topological pressure is
given as the sum of the topological pressure for the closed system and a
diffusion term with a $\ba$-dependent diffusion coefficient. From the
topological pressure we obtain the Kolmogorov-Sinai entropy on the repeller,
the topological entropy, and the partial information dimension.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 08:25:40 GMT""}]","2009-11-10"
"nlin/0411033","Valery Shchesnovich","Valery S. Shchesnovich and Solange B. Cavalcanti","Rayleigh functional for nonlinear systems","27 pages, 8 figures; revised and extended",,,,"nlin.PS cond-mat.other nlin.CD physics.comp-ph",,"  We introduce Rayleigh functional for nonlinear systems. It is defined using
the energy functional and the normalization properties of the variables of
variation. The key property of the Rayleigh quotient for linear systems is
preserved in our definition: the extremals of the Rayleigh functional coincide
with the stationary solutions of the Euler-Lagrange equation. Moreover, the
second variation of the Rayleigh functional defines stability of the solution.
This gives rise to a powerful numerical optimization method in the search for
the energy minimizers. It is shown that the well-known imaginary time
relaxation is a special case of our method. To illustrate the method we find
the stationary states of Bose-Einstein condensates in various geometries.
Finally, we show that the Rayleigh functional also provides a simple way to
derive analytical identities satisfied by the stationary solutions of the
critical nonlinear equations. We also show that the functional used in Phys.
Rev. A 66, 036612 (2002) is erroneous.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 08:42:51 GMT""},{""version"":""v2"",""created"":""Mon, 25 Apr 2005 16:21:22 GMT""},{""version"":""v3"",""created"":""Mon, 5 Sep 2005 12:48:33 GMT""}]","2007-05-23"
"nlin/0411034","Claudio Falcon M.","M.G.Clerc, C.Falcon, E.Tirapegui","Additive Noise Induces Front Propagation","4 pages, 5 figures",,"10.1103/PhysRevLett.94.148302",,"nlin.PS",,"  The propagation of a front connecting a stable homogeneous state with a
stable periodic state in the presence of additive noise is studied. The mean
velocity was computed both numerically and analitically. The numerics are in
good agreement with the analitical prediction.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 12:14:26 GMT""}]","2009-11-10"
"nlin/0411035","Hans Fogedby","Hans C. Fogedby and Mogens H. Jensen","Weak noise approach to the logistic map","22 pages in revtex and 8 figures in eps","J. Stat. Phys., 121, 759 (2005)","10.1007/s10955-005-5457-z",,"nlin.CD",,"  Using a nonperturbative weak noise approach we investigate the interference
of noise and chaos in simple 1D maps. We replace the noise-driven 1D map by an
area-preserving 2D map modelling the Poincare sections of a conserved dynamical
system with unbounded energy manifolds. We analyze the properties of the 2D map
and draw conclusions concerning the interference of noise on the nonlinear time
evolution. We apply this technique to the standard period-doubling sequence in
the logistic map. From the 2D area-preserving analogue we, in addition to the
usual period-doubling sequence, obtain a series of period doubled cycles which
are elliptic in nature. These cycles are spinning off the real axis at
parameters values corresponding to the standard period doubling events.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 14:18:20 GMT""}]","2014-10-07"
"nucl-th/0411044","Cheuk-Yin Wong","Cheuk-Yin Wong (ORNL & UT) & Wei-Ning Zhang (Harbin Inst Tech, Harbin)","Signature of Granular Structures by Single-Event Intensity
  Interferometry","22 pages, 5 figures, in LaTex, to be published in Physical Review C","Phys.Rev. C70 (2004) 064904","10.1103/PhysRevC.70.064904",,"nucl-th hep-ph physics.optics",,"  The observation of a granular structure in high-energy heavy-ion collisions
can be used as a signature for the quark-gluon plasma phase transition, if the
phase transition is first order in nature. We propose methods to detect a
granular structure by the single-event intensity interferometry. We find that
the correlation function from a chaotic source of granular droplets exhibits
large fluctuations, with maxima and minima at relative momenta which depend on
the relative coordinates of the droplet centers. The presence of this type of
maxima and minima of a single-event correlation function at many relative
momenta is a signature for a granular structure and a first-order QCD phase
transition. We further observe that the Fourier transform of the correlation
function of a granular structure exhibits maxima at the relative spatial
coordinates of the droplet centers, which can provide another signature of the
granular structure.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 20:05:31 GMT""}]","2016-09-08"
"nucl-th/0411045","Bao-An Li","Bao-An Li, Gao-Chan Yong and Wei Zuo","Near-threshold pion production with radioactive beams at the Rare
  Isotope Accelerator","22 pages including 10 figures, submitted to Phys. Rev. C","Phys.Rev.C71:014608,2005","10.1103/PhysRevC.71.014608",,"nucl-th nucl-ex",,"  Using an isospin- and momentum-dependent transport model we study
near-threshold pion production in heavy-ion collisions induced by radioactive
beams at the planned Rare Isotope Accelerator (RIA). We revisit the question of
probing the high density behavior of nuclear symmetry energy $E_{sym}(\rho)$
using the $\pi^-/\pi^+$ ratio. It is found that both the total and differential
$\pi^-/\pi^+$ ratios remain sensitive to the $E_{sym}(\rho)$ when the
momentum-dependence of both the isoscalar and isovector potentials are
consistently taken into account. Moreover, the multiplicity and spectrum of
$\pi^-$ mesons are found more sensitive to the $E_{sym}(\rho)$ than those of
$\pi^+$ mesons. Finally, effects of the Coulomb potential on the pion spectra
and $\pi^-/\pi^+$ ratio are also discussed.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 21:34:23 GMT""}]","2008-11-26"
"nucl-th/0411046","Renato Higa","Renato Higa (Jefferson Lab)","Low-energy constants and relativity in peripheral nucleon-nucleon
  scattering","26 pages, 84 figures, Revtex4",,,,"nucl-th",,"  In our recent works we derived a chiral $O(q^4)$ two-pion exchange
nucleon-nucleon potential (TPEP) formulated in a relativistic baryon (RB)
framework, expressed in terms of the so called low energy constants (LECs) and
functions representing covariant loop integrations. We showed that the
expansion of these functions in powers of the inverse of the nucleon mass
reproduces most of the terms of the TPEP derived from the heavy baryon (HB)
formalism, but such an expansion is ill defined and does not converge at large
distances. In the present work we perform a study of the phase shifts in
nucleon-nucleon ($NN$) scattering for peripheric waves ($L\geq 3$), which are
sensitive to the tail of the potential. We assess quantitatively the
differences between the RB and HB results, as well as variations due to
different values of the LECs. By demanding consistency between the LECs used in
$\pi N$ and $NN$ scattering we show how $NN$ peripheral phase shifts could
constrain these values. We demonstrate that this idea, first proposed by the
Nijmegen group, favors a smaller value for the LEC $c_3$ than the existing
ones, when considering the TPEP up to order $q^4$ in the chiral expansion.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 23:16:39 GMT""}]","2007-05-23"
"nucl-th/0411047","Johann Rafelski","Jean Letessier, Johann Rafelski, and Giorgio Torrieri","Deconfinement energy threshold: analysis of hadron yields at 11.6 A GeV","8 revtex pages including 4 multiframe figures, expanded version, v3
  additional text and references",,,,"nucl-th",,"  We analyze the hadron yields obtained at the AGS in the range 11--11.6 A GeV
and discuss strategies to identify possible deconfinement at this energy scale.
These include consideration of chemical nonequilibrium at hadronization, and
the study of (multi)strange hadrons. We find that the totality of experimental
results available favors the interpretation as hadron freeze-out at the phase
boundary between confined and deconfined phase.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 00:45:17 GMT""},{""version"":""v2"",""created"":""Thu, 6 Jan 2005 15:31:31 GMT""},{""version"":""v3"",""created"":""Thu, 31 Mar 2005 11:22:51 GMT""}]","2007-05-23"
"nucl-th/0411048","Bozek","P. Bozek, J. Margueron, H. Muther","Dynamical response functions in correlated fermionic systems",,"Annals Phys. 318 (2005) 245-265","10.1016/j.aop.2005.01.001",,"nucl-th cond-mat.str-el",,"  Response functions in nuclear matter at finite temperature are considered
beyond the usual Hartree-Fock (HF) plus Random Phase Approximation (RPA)
scheme. The contributions due to the propagator for the dressed nucleons and
the corresponding vertex corrections are treated in a consistent way. For that
purpose a semi-realistic Hamiltonian is developed with parameters adjusted to
reproduce the nucleon self-energy as derived from realistic nucleon-nucleon
interactions. For a scalar residual interaction the resulting response
functions are very close to the RPA response functions. However, the collective
modes, if present, get an additional width due to the coupling to multi-pair
configurations. For isospin dependent residual interactions we find strong
modifications of isospin response functions due to multi-pair contributions in
the response function. Such a modification can lead to the disappearance of
collective spin or isospin modes in a correlated system and shall have an
effect on the absorption rate of neutrinos in nuclear matter.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 08:15:14 GMT""}]","2009-11-10"
"nucl-th/0411049","Veronica Malafaia","V. Malafaia, J. Adam Jr and M. T. Pena","Pion re-scattering operator in the S-matrix approach","17 pages, 7 figures","Phys.Rev. C71 (2005) 034002","10.1103/PhysRevC.71.034002",,"nucl-th",,"  The pion re-scattering operator for pion production, derived recently in
time-ordered perturbation theory, is compared with the one following from the
simple S-matrix construction. We show that this construction is equivalent to
the on-shell approximation introduced in previous papers. For a realistic NN
interaction, the S-matrix approach, and its simplified fixed
threshold-kinematics version, work well near threshold.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 09:00:18 GMT""}]","2009-11-10"
"nucl-th/0411050","Guangjun Mao","G. Mao, J. Gong (Institute of High Energy Physics, Chinese Academy of
  Sciences), H. St\""ocker and W. Greiner (Institute of Theoretical Physics,
  Frankfurt University)","Energy Spectra of Anti-nucleons in Finite Nuclei","4 pages, to appear in the Proceedings of MENU 2004 (Beijing, Aug. 29
  -- Sept. 4, 2004)","Int.J.Mod.Phys. A20 (2005) 2014-2017","10.1142/S0217751X05023864",,"nucl-th",,"  The quantum vacuum in a many-body system of finite nuclei has been
investigated within the relativistic Hartree approach which describes the bound
states of nucleons and anti-nucleons consistently. The contributions of the
Dirac sea to the source terms of the meson-field equations are taken into
account up to the one-nucleon loop and one-meson loop. The tensor couplings for
the $\omega$- and $\rho$-meson are included in the model. The overall nucleon
spectra of shell-model states are in agreement with the data. The calculated
anti-nucleon spectra in the vacuum differ about 20 -- 30 MeV with and without
the tensor-coupling effects.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 09:22:05 GMT""},{""version"":""v2"",""created"":""Mon, 20 Dec 2004 05:56:36 GMT""}]","2016-08-16"
"nucl-th/0411051","Isaac Vidana","I. Vidana, I. Bombaci and I. Parenti","Quark deconfinement and neutrino trapping in compact stars","3 pages, 3 figures. Talk given at the VIII International Conference
  on Strangeness in Quark Matter. Cape Town, South Africa, Septembre 2004","J.Phys. G31 (2005) S1165-S1170","10.1088/0954-3899/31/6/079",,"nucl-th",,"  We study the role played by neutrino trapping on the hadron star (HS) to
quark star (QS) conversion mechanism proposed recently by Berezhiani and
collaborators. We find that the nucleation of quark matter drops inside hadron
matter, and therefore the conversion of a HS into a QS, is strongly inhibit by
the presence of neutrinos.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 09:42:13 GMT""}]","2009-11-10"
"nucl-th/0411052","Avraham Gal","A. Gal, E. Friedman","Traces of Theta^+ pentaquark in K^+ nucleus dynamics","4 double-column pages, 1 figure, extended results and discussion,
  final form accepted for publication in PRL","Phys.Rev.Lett. 94 (2005) 072301","10.1103/PhysRevLett.94.072301",,"nucl-th hep-ph",,"  Long-standing anomalies in K^+ nucleus integral cross sections could be
resolved by extending the impulse-approximation t*rho optical-potential
framework to incorporate K^+ absorption on pairs of nucleons. Substantially
improved fits to the data at p(lab)=500-700 MeV/c are obtained. An upper bound
of 3.5 mb for the absorption cross section of K^+ per nucleon is derived. We
conjecture that the underlying microscopic absorption process is K^+ n N -->
Theta^+ N, where Theta^+(1540) is the newly discovered exotic Y=2, I=0, Z=1
pentaquark baryon, and estimate that the cross section for K^+ d --> Theta^+ p
is a fraction of millibarn. Comments are made on Theta^+ production reactions
on nuclei.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 11:06:21 GMT""},{""version"":""v2"",""created"":""Mon, 6 Dec 2004 07:26:07 GMT""},{""version"":""v3"",""created"":""Fri, 21 Jan 2005 12:14:02 GMT""}]","2013-05-29"
"physics/0411120","Paul Kinsler","P. Kinsler, G.H.C New","Few-cycle soliton propagation","4 pages, 4 figures","Phys.Rev.A 69, 013805 (2004)","10.1103/PhysRevA.69.013805","Kinsler-N-2004pra","physics.optics",,"  Soliton propagation is usually described in the ``slowly varying envelope
approximation'' (SVEA) regime, which is not applicable for ultrashort pulses.
We present theoretical results and numerical simulations for both NLS and
parametric ($\chi^{(2)}$) ultrashort solitons in the ``generalised few-cycle
envelope approximation'' (GFEA) regime, demonstrating their altered
propagation.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 18:32:44 GMT""}]","2008-07-24"
"physics/0411121","Mark Dennis","J. Leach, M. R. Dennis, J. Courtial and M. J. Padgett","Vortex knots in light","11 pages, 6 figures",,"10.1088/1367-2630/7/1/055",,"physics.optics",,"  Optical vortices generically arise when optical beams are combined. Recently,
we reported how several laser beams containing optical vortices could be
combined to form optical vortex loops, links and knots embedded in a light beam
(Leach et al 2004). Here, we describe in detail the experiments in which vortex
loops form these structures. The experimental construction follows a
theoretical model originally proposed by Berry and Dennis, and the beams are
synthesised using a programmable spatial light modulator and imaged using a CCD
camera.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 18:40:58 GMT""},{""version"":""v2"",""created"":""Tue, 11 Jan 2005 17:44:22 GMT""}]","2009-11-10"
"physics/0411122","Nicolas Delerue","Nicolas Delerue, Toshiaki Tauchi and Kaoru Yokoya","Studies of beam offset due to beam-beam interactions at a warm linear
  collider","16 pages; To be submitted to Phys. Rev. Special Topics, Accelerators
  and Beams. Updated following the referee's comments",,"10.1103/PhysRevSTAB.8.112801",,"physics.acc-ph physics.ins-det",,"  At a warm linear collider the short time interval at which bunches will pass
near each other in the interaction region may lead to significant alteration of
the bunches positions. In this paper we quantify the intensity of this effect
and show that it can be addressed by a fast intra-pulse feedback system.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 21:21:05 GMT""},{""version"":""v2"",""created"":""Thu, 1 Sep 2005 18:34:39 GMT""}]","2009-11-10"
